"","Day","Month","Hour","ShapeProfValue"
"432",2,6,23,-4.19447916666667
"433",2,7,0,-10.0230208333333
"434",2,7,1,-11.2755208333333
"435",2,7,2,-12.0180208333333
"436",2,7,3,-13.0980208333333
"437",2,7,4,-12.9680208333333
"438",2,7,5,-12.4780208333333
"439",2,7,6,-12.9030208333333
"440",2,7,7,-11.8505208333333
"441",2,7,8,-8.77552083333333
"442",2,7,9,-7.37302083333333
"443",2,7,10,-4.73552083333333
"444",2,7,11,-1.46802083333333
"445",2,7,12,2.54197916666667
"446",2,7,13,10.2344791666667
"447",2,7,14,22.8519791666667
"448",2,7,15,40.5694791666667
"449",2,7,16,54.1044791666667
"450",2,7,17,21.8919791666667
"451",2,7,18,5.72197916666667
"452",2,7,19,1.02197916666667
"453",2,7,20,0.136979166666666
"454",2,7,21,-2.52052083333333
"455",2,7,22,-5.57802083333333
"456",2,7,23,-8.01052083333333
"457",2,8,0,-19.7003125
"458",2,8,1,-20.9278125
"459",2,8,2,-21.4903125
"460",2,8,3,-21.7253125
"461",2,8,4,-21.6278125
"462",2,8,5,-21.0303125
"463",2,8,6,-19.3028125
"464",2,8,7,-18.5803125
"465",2,8,8,-16.9278125
"466",2,8,9,-14.9703125
"467",2,8,10,-11.6753125
"468",2,8,11,-7.7828125
"469",2,8,12,-0.9003125
"470",2,8,13,27.4546875
"471",2,8,14,52.4146875
"472",2,8,15,85.6246875
"473",2,8,16,96.8596875
"474",2,8,17,32.4821875
"475",2,8,18,2.0396875
"476",2,8,19,-4.0903125
"477",2,8,20,-7.9353125
"478",2,8,21,-11.4378125
"479",2,8,22,-15.4203125
"480",2,8,23,-17.3503125
"481",2,9,0,-10.2483333333333
"482",2,9,1,-11.2883333333333
"483",2,9,2,-12.1983333333333
"484",2,9,3,-12.5658333333333
"485",2,9,4,-12.6858333333333
"486",2,9,5,-12.2983333333333
"487",2,9,6,-11.2958333333333
"488",2,9,7,-11.2158333333333
"489",2,9,8,-9.85583333333333
"490",2,9,9,-7.70333333333333
"491",2,9,10,-4.91083333333333
"492",2,9,11,-1.78333333333333
"493",2,9,12,3.70916666666667
"494",2,9,13,10.8891666666667
"495",2,9,14,26.3891666666667
"496",2,9,15,48.6416666666667
"497",2,9,16,52.0366666666667
"498",2,9,17,18.9341666666667
"499",2,9,18,3.69666666666667
"500",2,9,19,0.994166666666668
"501",2,9,20,-1.58083333333333
"502",2,9,21,-5.63333333333333
"503",2,9,22,-7.41833333333333
"504",2,9,23,-8.60833333333333
"505",2,10,0,-26.5766666666667
"506",2,10,1,-27.7091666666667
"507",2,10,2,-28.9391666666667
"508",2,10,3,-29.3841666666667
"509",2,10,4,-29.1566666666667
"510",2,10,5,-27.6566666666667
"511",2,10,6,-25.5691666666667
"512",2,10,7,-25.1616666666667
"513",2,10,8,-24.4366666666667
"514",2,10,9,-23.6541666666667
"515",2,10,10,-21.4141666666667
"516",2,10,11,-18.1841666666667
"517",2,10,12,-13.4016666666667
"518",2,10,13,5.64083333333333
"519",2,10,14,33.6983333333333
"520",2,10,15,130.798333333333
"521",2,10,16,202.935833333333
"522",2,10,17,70.6558333333333
"523",2,10,18,-4.90166666666667
"524",2,10,19,-11.0791666666667
"525",2,10,20,-15.4166666666667
"526",2,10,21,-19.6216666666667
"527",2,10,22,-22.7516666666667
"528",2,10,23,-24.7141666666667
"529",2,11,0,-7.739375
"530",2,11,1,-8.836875
"531",2,11,2,-9.559375
"532",2,11,3,-8.874375
"533",2,11,4,-8.139375
"534",2,11,5,-5.421875
"535",2,11,6,0.230624999999998
"536",2,11,7,1.520625
"537",2,11,8,1.965625
"538",2,11,9,6.725625
"539",2,11,10,4.375625
"540",2,11,11,2.915625
"541",2,11,12,2.285625
"542",2,11,13,4.168125
"543",2,11,14,6.928125
"544",2,11,15,12.180625
"545",2,11,16,15.668125
"546",2,11,17,7.423125
"547",2,11,18,8.108125
"548",2,11,19,5.615625
"549",2,11,20,1.758125
"550",2,11,21,-0.226875000000001
"551",2,11,22,-3.546875
"552",2,11,23,-5.524375
"553",2,12,0,-5.35427083333333
"554",2,12,1,-6.27927083333333
"555",2,12,2,-6.41927083333333
"556",2,12,3,-5.43177083333333
"557",2,12,4,-3.74427083333333
"558",2,12,5,-0.444270833333333
"559",2,12,6,11.2082291666667
"560",2,12,7,8.20822916666667
"561",2,12,8,3.44572916666667
"562",2,12,9,4.92072916666667
"563",2,12,10,2.49322916666667
"564",2,12,11,1.98072916666667
"565",2,12,12,0.265729166666667
"566",2,12,13,-0.366770833333333
"567",2,12,14,-0.531770833333333
"568",2,12,15,-0.586770833333333
"569",2,12,16,0.660729166666667
"570",2,12,17,18.9207291666667
"571",2,12,18,6.33072916666667
"572",2,12,19,1.72572916666667
"573",2,12,20,0.0632291666666678
"574",2,12,21,-0.469270833333332
"575",2,12,22,-2.53177083333333
"576",2,12,23,-4.06427083333333
"577",3,1,0,-9.055625
"578",3,1,1,-10.753125
"579",3,1,2,-10.615625
"580",3,1,3,-9.663125
"581",3,1,4,-5.313125
"582",3,1,5,-0.823125000000004
"583",3,1,6,20.624375
"584",3,1,7,15.201875
"585",3,1,8,6.461875
"586",3,1,9,5.771875
"587",3,1,10,3.204375
"588",3,1,11,0.619374999999997
"589",3,1,12,-1.323125
"590",3,1,13,-2.540625
"591",3,1,14,-3.573125
"592",3,1,15,-3.783125
"593",3,1,16,-1.988125
"594",3,1,17,8.611875
"595",3,1,18,11.969375
"596",3,1,19,6.016875
"597",3,1,20,5.011875
"598",3,1,21,2.351875
"599",3,1,22,-0.175625000000002
"600",3,1,23,-2.238125
"601",3,2,0,-3.35520833333333
"602",3,2,1,-4.91020833333333
"603",3,2,2,-5.61020833333333
"604",3,2,3,-5.11770833333333
"605",3,2,4,-4.45520833333333
"606",3,2,5,-1.03020833333333
"607",3,2,6,10.0147916666667
"608",3,2,7,5.18979166666667
"609",3,2,8,4.98479166666667
"610",3,2,9,3.46229166666667
"611",3,2,10,1.20479166666667
"612",3,2,11,0.517291666666667
"613",3,2,12,-0.275208333333333
"614",3,2,13,-0.312708333333333
"615",3,2,14,-0.702708333333333
"616",3,2,15,-0.830208333333332
"617",3,2,16,-0.0877083333333326
"618",3,2,17,5.74729166666667
"619",3,2,18,14.7072916666667
"620",3,2,19,3.69229166666667
"621",3,2,20,2.25979166666667
"622",3,2,21,1.36229166666667
"623",3,2,22,-0.820208333333334
"624",3,2,23,-1.63520833333333
"625",3,3,0,-3.24739583333333
"626",3,3,1,-4.21489583333333
"627",3,3,2,-4.39989583333333
"628",3,3,3,-3.80489583333333
"629",3,3,4,-2.48489583333333
"630",3,3,5,-2.31239583333333
"631",3,3,6,4.15510416666667
"632",3,3,7,3.64260416666667
"633",3,3,8,2.14510416666667
"634",3,3,9,1.75260416666667
"635",3,3,10,1.14010416666667
"636",3,3,11,0.917604166666668
"637",3,3,12,1.82510416666667
"638",3,3,13,1.98010416666667
"639",3,3,14,2.50260416666667
"640",3,3,15,2.07510416666667
"641",3,3,16,2.27510416666667
"642",3,3,17,3.74760416666667
"643",3,3,18,11.2976041666667
"644",3,3,19,4.45260416666667
"645",3,3,20,2.33260416666667
"646",3,3,21,1.35260416666667
"647",3,3,22,-1.32239583333333
"648",3,3,23,-1.80739583333333
"649",3,4,0,-4.01541666666667
"650",3,4,1,-6.52791666666667
"651",3,4,2,-8.61541666666666
"652",3,4,3,-9.13041666666667
"653",3,4,4,-7.94291666666667
"654",3,4,5,-4.22541666666667
"655",3,4,6,3.40958333333333
"656",3,4,7,0.542083333333335
"657",3,4,8,0.0845833333333355
"658",3,4,9,1.30458333333333
"659",3,4,10,1.66458333333333
"660",3,4,11,1.92708333333334
"661",3,4,12,1.71958333333334
"662",3,4,13,2.38458333333334
"663",3,4,14,4.71708333333333
"664",3,4,15,9.90708333333333
"665",3,4,16,15.5145833333333
"666",3,4,17,11.5145833333333
"667",3,4,18,2.99958333333333
"668",3,4,19,7.26958333333334
"669",3,4,20,7.67458333333334
"670",3,4,21,0.294583333333335
"671",3,4,22,-3.03291666666666
"672",3,4,23,-5.43791666666667
"673",3,5,0,-5.30645833333333
"674",3,5,1,-6.46645833333333
"675",3,5,2,-7.68895833333333
"676",3,5,3,-7.92645833333333
"677",3,5,4,-6.31145833333333
"678",3,5,5,-4.31145833333333
"679",3,5,6,1.21354166666667
"680",3,5,7,0.308541666666668
"681",3,5,8,-0.103958333333332
"682",3,5,9,-0.0889583333333324
"683",3,5,10,0.261041666666667
"684",3,5,11,1.67104166666667
"685",3,5,12,2.41354166666667
"686",3,5,13,4.33354166666667
"687",3,5,14,8.23354166666667
"688",3,5,15,11.5510416666667
"689",3,5,16,14.7660416666667
"690",3,5,17,6.14604166666667
"691",3,5,18,1.91604166666667
"692",3,5,19,1.59604166666667
"693",3,5,20,6.78354166666667
"694",3,5,21,2.29854166666667
"695",3,5,22,0.986041666666667
"696",3,5,23,-2.27395833333333
"697",3,6,0,-6.06927083333333
"698",3,6,1,-7.38677083333333
"699",3,6,2,-7.98427083333333
"700",3,6,3,-8.20177083333333
"701",3,6,4,-8.04927083333333
"702",3,6,5,-7.50927083333333
"703",3,6,6,-5.82677083333333
"704",3,6,7,-5.51427083333333
"705",3,6,8,-4.65177083333333
"706",3,6,9,-2.66427083333333
"707",3,6,10,-0.554270833333332
"708",3,6,11,1.81822916666667
"709",3,6,12,4.97822916666667
"710",3,6,13,9.47572916666667
"711",3,6,14,15.0832291666667
"712",3,6,15,21.8257291666667
"713",3,6,16,21.7007291666667
"714",3,6,17,10.7707291666667
"715",3,6,18,5.91072916666667
"716",3,6,19,3.48072916666667
"717",3,6,20,1.51822916666667
"718",3,6,21,-0.924270833333332
"719",3,6,22,-2.71927083333333
"720",3,6,23,-4.50677083333333
