"","Year","Month","SettlementPoint","AveragePrice"
"534",2019,3,"HB_HOUSTON",27.8320323014805
"535",2019,3,"HB_HUBAVG",27.1890309555855
"536",2019,3,"HB_NORTH",28.1037146702557
"537",2019,3,"HB_SOUTH",27.1355585464334
"538",2019,3,"HB_WEST",25.6696769851952
"539",2019,3,"LZ_AEN",27.7421803499327
"540",2019,3,"LZ_CPS",29.3516958277254
"541",2019,3,"LZ_HOUSTON",28.0803230148048
"542",2019,3,"LZ_LCRA",27.6493135935397
"543",2019,3,"LZ_NORTH",28.5940376850606
"544",2019,3,"LZ_RAYBN",29.809798115747
"545",2019,3,"LZ_SOUTH",30.5294885598923
"546",2019,3,"LZ_WEST",31.2829609690444
"547",2019,4,"HB_BUSAVG",22.6131805555556
"548",2019,4,"HB_HOUSTON",23.8706527777778
"549",2019,4,"HB_HUBAVG",22.2211666666667
"550",2019,4,"HB_NORTH",22.9974027777778
"551",2019,4,"HB_PAN",16.5487666666667
"552",2019,4,"HB_SOUTH",22.4633333333333
"553",2019,4,"HB_WEST",19.551875
"554",2019,4,"LZ_AEN",23.2703472222222
"555",2019,4,"LZ_CPS",25.3635972222222
"556",2019,4,"LZ_HOUSTON",24.2645833333333
"557",2019,4,"LZ_LCRA",23.3147638888889
"558",2019,4,"LZ_NORTH",23.7184305555556
"559",2019,4,"LZ_RAYBN",24.9983055555556
"560",2019,4,"LZ_SOUTH",27.1478333333333
"561",2019,4,"LZ_WEST",21.6992361111111
"562",2019,5,"HB_BUSAVG",23.9599327956989
"563",2019,5,"HB_HOUSTON",24.7942741935484
"564",2019,5,"HB_HUBAVG",23.8837634408602
"565",2019,5,"HB_NORTH",23.9788844086022
"566",2019,5,"HB_PAN",16.4143279569892
"567",2019,5,"HB_SOUTH",24.0599462365591
"568",2019,5,"HB_WEST",22.7026612903226
"569",2019,5,"LZ_AEN",24.6762365591398
"570",2019,5,"LZ_CPS",26.2460752688172
"571",2019,5,"LZ_HOUSTON",25.1536155913978
"572",2019,5,"LZ_LCRA",24.5086827956989
"573",2019,5,"LZ_NORTH",24.0114516129032
"574",2019,5,"LZ_RAYBN",24.7881586021505
"575",2019,5,"LZ_SOUTH",27.2109946236559
"576",2019,5,"LZ_WEST",28.8519892473118
"577",2019,6,"HB_BUSAVG",25.0855416666667
"578",2019,6,"HB_HOUSTON",26.8976805555556
"579",2019,6,"HB_HUBAVG",25.1715416666667
"580",2019,6,"HB_NORTH",25.1758194444444
"581",2019,6,"HB_PAN",20.7313194444444
"582",2019,6,"HB_SOUTH",23.9043611111111
"583",2019,6,"HB_WEST",24.7085555555556
"584",2019,6,"LZ_AEN",24.4167916666667
"585",2019,6,"LZ_CPS",26.3912916666667
"586",2019,6,"LZ_HOUSTON",27.2267361111111
"587",2019,6,"LZ_LCRA",24.5195416666667
"588",2019,6,"LZ_NORTH",25.2079166666667
"589",2019,6,"LZ_RAYBN",25.4585138888889
"590",2019,6,"LZ_SOUTH",27.2595972222222
"591",2019,6,"LZ_WEST",32.0267777777778
"592",2019,7,"HB_BUSAVG",29.729623655914
"593",2019,7,"HB_HOUSTON",29.9110080645161
"594",2019,7,"HB_HUBAVG",29.6962365591398
"595",2019,7,"HB_NORTH",29.7812903225806
"596",2019,7,"HB_PAN",28.3845698924731
"597",2019,7,"HB_SOUTH",29.6375
"598",2019,7,"HB_WEST",29.4554704301075
"599",2019,7,"LZ_AEN",29.7090860215054
"600",2019,7,"LZ_CPS",30.6671774193548
"601",2019,7,"LZ_HOUSTON",30.013064516129
"602",2019,7,"LZ_LCRA",29.7479166666667
"603",2019,7,"LZ_NORTH",29.8349462365591
"604",2019,7,"LZ_RAYBN",30.0297177419355
"605",2019,7,"LZ_SOUTH",31.1321639784946
"606",2019,7,"LZ_WEST",32.075685483871
"607",2019,8,"HB_BUSAVG",126.384086021505
"608",2019,8,"HB_HOUSTON",126.625336021505
"609",2019,8,"HB_HUBAVG",126.349838709677
"610",2019,8,"HB_NORTH",126.52185483871
"611",2019,8,"HB_PAN",124.991733870968
"612",2019,8,"HB_SOUTH",125.936545698925
"613",2019,8,"HB_WEST",126.315282258065
"614",2019,8,"LZ_AEN",126.526922043011
"615",2019,8,"LZ_CPS",127.696209677419
"616",2019,8,"LZ_HOUSTON",126.693387096774
"617",2019,8,"LZ_LCRA",126.670766129032
"618",2019,8,"LZ_NORTH",126.600913978495
"619",2019,8,"LZ_RAYBN",126.897889784946
"620",2019,8,"LZ_SOUTH",127.109018817204
"621",2019,8,"LZ_WEST",128.876465053763
"622",2019,9,"HB_BUSAVG",79.615625
"623",2019,9,"HB_HOUSTON",80.5876527777778
"624",2019,9,"HB_HUBAVG",79.4591944444444
"625",2019,9,"HB_NORTH",79.9195833333333
"626",2019,9,"HB_PAN",72.8532916666667
"627",2019,9,"HB_SOUTH",78.9004722222222
"628",2019,9,"HB_WEST",78.42925
"629",2019,9,"LZ_AEN",80.1695972222222
"630",2019,9,"LZ_CPS",82.4363472222222
"631",2019,9,"LZ_HOUSTON",80.7792916666667
"632",2019,9,"LZ_LCRA",82.4672361111111
"633",2019,9,"LZ_NORTH",80.7741527777778
"634",2019,9,"LZ_RAYBN",80.6986388888889
"635",2019,9,"LZ_SOUTH",81.0091111111111
"636",2019,9,"LZ_WEST",83.4711388888889
"637",2019,10,"HB_BUSAVG",28.2470564516129
"638",2019,10,"HB_HOUSTON",30.3936021505376
"639",2019,10,"HB_HUBAVG",28.1317607526882
"640",2019,10,"HB_NORTH",27.9959677419355
"641",2019,10,"HB_PAN",18.7167607526882
"642",2019,10,"HB_SOUTH",29.4684005376344
"643",2019,10,"HB_WEST",24.6681317204301
"644",2019,10,"LZ_AEN",29.2804435483871
"645",2019,10,"LZ_CPS",33.5536021505376
"646",2019,10,"LZ_HOUSTON",30.6423790322581
"647",2019,10,"LZ_LCRA",29.0158064516129
"648",2019,10,"LZ_NORTH",28.7329435483871
"649",2019,10,"LZ_RAYBN",28.5543817204301
"650",2019,10,"LZ_SOUTH",32.9421102150538
"651",2019,10,"LZ_WEST",49.3833602150538
"652",2019,11,"HB_BUSAVG",23.468375
"653",2019,11,"HB_HOUSTON",24.0215
"654",2019,11,"HB_HUBAVG",23.2572361111111
"655",2019,11,"HB_NORTH",23.6286111111111
"656",2019,11,"HB_PAN",11.6612916666667
"657",2019,11,"HB_SOUTH",23.7185555555556
"658",2019,11,"HB_WEST",21.6602638888889
"659",2019,11,"LZ_AEN",24.4080138888889
"660",2019,11,"LZ_CPS",25.5751388888889
"661",2019,11,"LZ_HOUSTON",24.1816111111111
"662",2019,11,"LZ_LCRA",24.4852222222222
"663",2019,11,"LZ_NORTH",24.1536111111111
"664",2019,11,"LZ_RAYBN",24.5175694444444
"665",2019,11,"LZ_SOUTH",25.8037083333333
"666",2019,11,"LZ_WEST",49.3408472222222
"667",2019,12,"HB_BUSAVG",18.7150806451613
"668",2019,12,"HB_HOUSTON",18.6725
"669",2019,12,"HB_HUBAVG",18.623373655914
"670",2019,12,"HB_NORTH",18.7319892473118
"671",2019,12,"HB_PAN",8.81724462365591
"672",2019,12,"HB_SOUTH",18.9525134408602
"673",2019,12,"HB_WEST",18.1364247311828
"674",2019,12,"LZ_AEN",19.0517069892473
"675",2019,12,"LZ_CPS",19.9978629032258
"676",2019,12,"LZ_HOUSTON",18.9198521505376
"677",2019,12,"LZ_LCRA",19.4568817204301
"678",2019,12,"LZ_NORTH",19.0068010752688
"679",2019,12,"LZ_RAYBN",19.0850672043011
"680",2019,12,"LZ_SOUTH",19.7868817204301
"681",2019,12,"LZ_WEST",39.5025940860215
